IDEstación,IDEmpresa,DistanciaKm,Variable,Incidencia
22,539,48.389370,NO2,0.000000
22,539,48.389370,NOX,0.000092
22,539,48.389370,PM2.5,0.096818
22,539,48.389370,SO2,0.001710
22,540,92.936910,CO,0.000000
22,540,92.936910,NO,0.000000
22,540,92.936910,NO2,0.000000
22,540,92.936910,NOX,0.000000
22,540,92.936910,PM2.5,0.002931
22,540,92.936910,SO2,0.000000
22,541,70.682422,CO,0.000000
22,541,70.682422,NO,0.000000
22,541,70.682422,NO2,0.000000
22,541,70.682422,NOX,0.000000
22,541,70.682422,PM2.5,0.022156
22,541,70.682422,SO2,0.000005
22,542,56.239216,CO,0.000000
22,542,56.239216,NO,0.000000
22,542,56.239216,NO2,0.000000
22,542,56.239216,NOX,0.000005
22,542,56.239216,PM2.5,0.061347
22,542,56.239216,SO2,0.000276
22,543,95.866844,CO,0.000000
22,543,95.866844,NO,0.000000
22,543,95.866844,NO2,0.000000
22,543,95.866844,NOX,0.000000
22,543,95.866844,PM2.5,0.002155
22,543,95.866844,SO2,0.000000
22,544,33.836069,CO,0.000000
22,544,33.836069,NO,0.000000
22,544,33.836069,NO2,0.000035
22,544,33.836069,NOX,0.005841
22,544,33.836069,PM2.5,0.188225
22,544,33.836069,SO2,0.024434
23,1,12.294780,PM10,0.615901
23,1,12.294780,PM2.5,0.735561
23,2,97.700069,PM10,0.000000
23,2,97.700069,PM2.5,0.003982
23,3,22.855552,PM10,0.324033
23,3,22.855552,PM2.5,0.598486
23,4,12.808504,PM10,0.635773
23,4,12.808504,PM2.5,0.710023
23,5,11.695419,PM10,0.631415
23,5,11.695419,PM2.5,0.741460
23,6,74.869523,PM10,0.000049
23,6,74.869523,PM2.5,0.035533
23,7,16.994699,PM10,0.512341
23,7,16.994699,PM2.5,0.719260
23,8,19.359493,PM10,0.418295
23,8,19.359493,PM2.5,0.649625
23,9,13.323162,PM10,0.490382
23,9,13.323162,PM2.5,0.604061
23,10,12.831074,PM10,0.601709
23,10,12.831074,PM2.5,0.669235
23,11,12.814981,PM10,0.635591
23,11,12.814981,PM2.5,0.709958
23,12,20.852789,PM10,0.345601
23,12,20.852789,PM2.5,0.541045
23,13,10.559935,PM10,0.659633
23,13,10.559935,PM2.5,0.751943
23,14,16.047034,PM10,0.569329
23,14,16.047034,PM2.5,0.770402
23,15,11.565753,PM10,0.669981
23,15,11.565753,PM2.5,0.722073
23,16,75.217654,PM10,0.000045
23,16,75.217654,PM2.5,0.034517
23,17,75.319675,PM10,0.000044
23,17,75.319675,PM2.5,0.034224
23,19,59.540874,PM10,0.001735
23,19,59.540874,PM2.5,0.111620
23,20,7.926325,PM10,0.478401
23,20,7.926325,PM2.5,0.515039
23,21,25.833682,PM10,0.252138
23,21,25.833682,PM2.5,0.552164
23,22,74.011995,PM10,0.000061
23,22,74.011995,PM2.5,0.038145
23,23,67.332603,PM10,0.000314
23,23,67.332603,PM2.5,0.064451
23,24,18.180740,PM10,0.326138
23,24,18.180740,PM2.5,0.480850
23,25,84.081906,PM10,0.000004
23,25,84.081906,PM2.5,0.015752
23,26,59.500137,PM10,0.001750
23,26,59.500137,PM2.5,0.111921
23,27,75.142109,PM10,0.000046
23,27,75.142109,PM2.5,0.034735
23,28,69.839554,PM10,0.000173
23,28,69.839554,PM2.5,0.053242
23,29,71.738172,PM10,0.000109
23,29,71.738172,PM2.5,0.045857
23,30,71.703605,PM10,0.000110
23,30,71.703605,PM2.5,0.045983
23,31,71.414424,PM10,0.000118
23,31,71.414424,PM2.5,0.047053
23,33,90.812270,PM10,0.000001
23,33,90.812270,PM2.5,0.008191
23,34,90.852238,PM10,0.000001
23,34,90.852238,PM2.5,0.008158
23,35,32.119103,PM10,0.134259
23,35,32.119103,PM2.5,0.451006
23,36,1.594425,PM10,0.575242
23,36,1.594425,PM2.5,0.576962
23,37,80.749609,PM10,0.000010
23,37,80.749609,PM2.5,0.021373
23,38,99.818097,PM10,0.000000
23,38,99.818097,PM2.5,0.003156
23,39,7.990885,PM10,0.776021
23,39,7.990885,PM2.5,0.664879
23,40,11.774825,PM10,0.576934
23,40,11.774825,PM2.5,0.555520
23,41,7.938348,PM10,0.717365
23,41,7.938348,PM2.5,0.772477
23,42,4.377011,PM10,0.773918
23,42,4.377011,PM2.5,0.791530
23,43,67.593855,PM10,0.000156
23,43,67.593855,PM2.5,0.028089
23,44,75.397905,PM10,0.000033
23,44,75.397905,PM2.5,0.026445
23,45,7.594535,PM10,0.724024
23,45,7.594535,PM2.5,0.774772
23,46,23.345960,PM10,0.285612
23,46,23.345960,PM2.5,0.443250
23,47,68.097503,PM10,0.000262
23,47,68.097503,PM2.5,0.060846
23,48,39.368772,PM10,0.054769
23,48,39.368772,PM2.5,0.338172
23,49,23.345960,PM10,0.311577
23,49,23.345960,PM2.5,0.541750
23,50,46.079237,PM10,0.014668
23,50,46.079237,PM2.5,0.177608
23,51,70.012787,PM10,0.000166
23,51,70.012787,PM2.5,0.052531
23,52,8.374870,PM10,0.708581
23,52,8.374870,PM2.5,0.769427
23,54,99.343659,PM10,0.000000
23,54,99.343659,PM2.5,0.003326
23,56,99.343659,PM10,0.000000
23,56,99.343659,PM2.5,0.003326
23,57,3.674270,PM10,0.564439
23,57,3.674270,PM2.5,0.573461
23,58,19.299442,PM10,0.384980
23,58,19.299442,PM2.5,0.487847
23,59,24.996265,PM10,0.271407
23,59,24.996265,PM2.5,0.518262
23,60,68.268608,PM10,0.000252
23,60,68.268608,PM2.5,0.060063
23,61,7.978850,PM10,0.517520
23,61,7.978850,PM2.5,0.557700
23,62,67.725424,PM10,0.000151
23,62,67.725424,PM2.5,0.027813
23,63,8.392672,PM10,0.511489
23,63,8.392672,PM2.5,0.555605
23,64,15.180889,PM10,0.536944
23,64,15.180889,PM2.5,0.703859
23,65,68.648194,PM10,0.000230
23,65,68.648194,PM2.5,0.058353
23,66,43.304984,PM10,0.031190
23,66,43.304984,PM2.5,0.282242
23,67,59.225845,PM10,0.001851
23,67,59.225845,PM2.5,0.113965
23,68,49.299690,PM10,0.008621
23,68,49.299690,PM2.5,0.149745
23,69,58.122713,PM10,0.002316
23,69,58.122713,PM2.5,0.122463
23,70,13.385232,PM10,0.537876
23,70,13.385232,PM2.5,0.543155
23,71,75.068992,PM10,0.000039
23,71,75.068992,PM2.5,0.029123
23,72,7.598741,PM10,0.522848
23,72,7.598741,PM2.5,0.559538
23,73,48.694724,PM10,0.009553
23,73,48.694724,PM2.5,0.154759
23,74,59.608611,PM10,0.001711
23,74,59.608611,PM2.5,0.111121
23,75,74.989826,PM10,0.000050
23,75,74.989826,PM2.5,0.037134
23,76,74.990231,PM10,0.000050
23,76,74.990231,PM2.5,0.037133
23,77,59.990147,PM10,0.001581
23,77,59.990147,PM2.5,0.108339
23,78,11.057448,PM10,0.647473
23,78,11.057448,PM2.5,0.747464
23,79,74.675239,PM10,0.000055
23,79,74.675239,PM2.5,0.038118
23,80,59.636642,PM10,0.001701
23,80,59.636642,PM2.5,0.110915
23,81,59.911325,PM10,0.001607
23,81,59.911325,PM2.5,0.108910
23,82,60.231672,PM10,0.001504
23,82,60.231672,PM2.5,0.106606
23,83,40.542142,PM10,0.042687
23,83,40.542142,PM2.5,0.240756
23,84,12.039479,PM10,0.657143
23,84,12.039479,PM2.5,0.779110
23,85,10.896582,PM10,0.651441
23,85,10.896582,PM2.5,0.748932
23,86,9.807080,PM10,0.677366
23,86,9.807080,PM2.5,0.758376
23,87,9.782531,PM10,0.677930
23,87,9.782531,PM2.5,0.758578
23,88,11.967749,PM10,0.624414
23,88,11.967749,PM2.5,0.738810
23,89,10.036289,PM10,0.672057
23,89,10.036289,PM2.5,0.756462
23,90,10.298937,PM10,0.665876
23,90,10.298937,PM2.5,0.754221
23,91,11.042668,PM10,0.647839
23,91,11.042668,PM2.5,0.747599
23,92,9.837922,PM10,0.676657
23,92,9.837922,PM2.5,0.758121
23,93,9.682405,PM10,0.680220
23,93,9.682405,PM2.5,0.759400
23,94,10.319884,PM10,0.665378
23,94,10.319884,PM2.5,0.754040
23,95,11.440819,PM10,0.637883
23,95,11.440819,PM2.5,0.743890
23,96,9.096486,PM10,0.693293
23,96,9.096486,PM2.5,0.764056
23,97,48.918819,PM10,0.012735
23,97,48.918819,PM2.5,0.211693
23,98,10.167153,PM10,0.668990
23,98,10.167153,PM2.5,0.755352
23,99,9.966449,PM10,0.673683
23,99,9.966449,PM2.5,0.757049
23,100,11.045431,PM10,0.647770
23,100,11.045431,PM2.5,0.747574
23,101,11.518117,PM10,0.335628
23,101,11.518117,PM2.5,0.330292
23,102,9.915771,PM10,0.674859
23,102,9.915771,PM2.5,0.757473
23,103,10.733478,PM10,0.345921
23,103,10.733478,PM2.5,0.333511
23,104,11.201665,PM10,0.643887
23,104,11.201665,PM2.5,0.746132
23,105,11.245664,PM10,0.642788
23,105,11.245664,PM2.5,0.745722
23,106,11.264166,PM10,0.642325
23,106,11.264166,PM2.5,0.745550
23,107,10.254047,PM10,0.666939
23,107,10.254047,PM2.5,0.754607
23,108,9.962731,PM10,0.673770
23,108,9.962731,PM2.5,0.757080
23,109,50.360505,PM10,0.007180
23,109,50.360505,PM2.5,0.141203
23,110,51.587807,PM10,0.008007
23,110,51.587807,PM2.5,0.182383
23,111,9.937463,PM10,0.674356
23,111,9.937463,PM2.5,0.757292
23,112,56.969957,PM10,0.002914
23,112,56.969957,PM2.5,0.131830
23,113,46.041983,PM10,0.020430
23,113,46.041983,PM2.5,0.246388
23,114,59.511313,PM10,0.001746
23,114,59.511313,PM2.5,0.111839
23,115,10.621369,PM10,0.658150
23,115,10.621369,PM2.5,0.751400
23,116,17.475460,PM10,0.340641
23,116,17.475460,PM2.5,0.487616
23,117,10.468049,PM10,0.661842
23,117,10.468049,PM2.5,0.752751
23,118,46.982876,PM10,0.012682
23,118,46.982876,PM2.5,0.169501
23,119,57.483915,PM10,0.001901
23,119,57.483915,PM2.5,0.092149
23,120,8.909505,PM10,0.697343
23,120,8.909505,PM2.5,0.765487
23,121,97.258934,PM10,0.000000
23,121,97.258934,PM2.5,0.004176
23,122,18.508729,PM10,0.319419
23,122,18.508729,PM2.5,0.477647
23,123,9.736785,PM10,0.678978
23,123,9.736785,PM2.5,0.758955
23,124,11.175001,PM10,0.590839
23,124,11.175001,PM2.5,0.559784
23,125,58.970121,PM10,0.001951
23,125,58.970121,PM2.5,0.115895
23,126,59.016076,PM10,0.001933
23,126,59.016076,PM2.5,0.115546
23,127,59.029929,PM10,0.001927
23,127,59.029929,PM2.5,0.115441
23,128,59.054010,PM10,0.001918
23,128,59.054010,PM2.5,0.115259
23,129,58.985366,PM10,0.001945
23,129,58.985366,PM2.5,0.115779
23,130,58.910368,PM10,0.001975
23,130,58.910368,PM2.5,0.116349
23,131,50.828775,PM10,0.009159
23,131,50.828775,PM2.5,0.190433
23,132,69.584179,PM10,0.000184
23,132,69.584179,PM2.5,0.054306
23,133,40.683840,PM10,0.045649
23,133,40.683840,PM2.5,0.318961
23,134,78.443831,PM10,0.000016
23,134,78.443831,PM2.5,0.021839
23,135,1.612892,PM10,0.796408
23,135,1.612892,PM2.5,0.798845
23,136,47.662894,PM10,0.015709
23,136,47.662894,PM2.5,0.226451
23,137,59.624736,PM10,0.001706
23,137,59.624736,PM2.5,0.111002
23,138,75.394448,PM10,0.000036
23,138,75.394448,PM2.5,0.028342
23,139,7.058320,PM10,0.733933
23,139,7.058320,PM2.5,0.778161
23,140,6.952519,PM10,0.735818
23,140,6.952519,PM2.5,0.778803
23,141,11.629267,PM10,0.580344
23,141,11.629267,PM2.5,0.556572
23,142,1.561657,PM10,0.796632
23,142,1.561657,PM2.5,0.798917
23,143,59.657320,PM10,0.001694
23,143,59.657320,PM2.5,0.110763
23,144,44.825682,PM10,0.026110
23,144,44.825682,PM2.5,0.254714
23,145,68.074340,PM10,0.000286
23,145,68.074340,PM2.5,0.066032
23,146,54.269841,PM10,0.003538
23,146,54.269841,PM2.5,0.112501
23,147,99.308483,PM10,0.000000
23,147,99.308483,PM2.5,0.003339
23,148,49.114414,PM10,0.012320
23,148,49.114414,PM2.5,0.209450
23,149,58.756986,PM10,0.002037
23,149,58.756986,PM2.5,0.117521
23,150,18.180740,PM10,0.451576
23,150,18.180740,PM2.5,0.665793
23,152,79.742389,PM10,0.000013
23,152,79.742389,PM2.5,0.023381
23,153,7.007648,PM10,0.530717
23,153,7.007648,PM2.5,0.562228
23,154,10.806068,PM10,0.653659
23,154,10.806068,PM2.5,0.749749
23,155,72.516660,PM10,0.000090
23,155,72.516660,PM2.5,0.043083
23,156,72.508014,PM10,0.000090
23,156,72.508014,PM2.5,0.043113
23,157,97.831653,PM10,0.000000
23,157,97.831653,PM2.5,0.003925
23,158,97.721153,PM10,0.000000
23,158,97.721153,PM2.5,0.003972
23,159,9.781482,PM10,0.677954
23,159,9.781482,PM2.5,0.758587
23,161,67.349770,PM10,0.000313
23,161,67.349770,PM2.5,0.064368
23,162,97.802849,PM10,0.000000
23,162,97.802849,PM2.5,0.003937
23,164,97.579384,PM10,0.000000
23,164,97.579384,PM2.5,0.004034
23,165,99.919876,PM10,0.000000
23,165,99.919876,PM2.5,0.003120
23,166,14.029885,PM10,0.411019
23,166,14.029885,PM2.5,0.517927
23,167,5.085917,PM10,0.764988
23,167,5.085917,PM2.5,0.788586
23,170,10.120978,PM10,0.558396
23,170,10.120978,PM2.5,0.629787
23,171,67.264707,PM10,0.000292
23,171,67.264707,PM2.5,0.048584
23,172,18.391029,PM10,0.445608
23,172,18.391029,PM2.5,0.662954
23,173,9.903632,PM10,0.562617
23,173,9.903632,PM2.5,0.631312
23,174,59.545549,PM10,0.001734
23,174,59.545549,PM2.5,0.111586
23,175,19.668283,PM10,0.341386
23,175,19.668283,PM2.5,0.537742
23,176,10.731830,PM10,0.655470
23,176,10.731830,PM2.5,0.750416
23,177,5.085917,PM10,0.637490
23,177,5.085917,PM2.5,0.657155
23,178,81.752273,PM10,0.000008
23,178,81.752273,PM2.5,0.019523
23,180,31.944212,PM10,0.072246
23,180,31.944212,PM2.5,0.201699
23,181,1.170913,PM10,0.443391
23,181,1.170913,PM2.5,0.444106
23,183,11.241051,PM10,0.696478
23,183,11.241051,PM2.5,0.642187
23,184,37.937604,PM10,0.066323
23,184,37.937604,PM2.5,0.329643
23,186,84.517632,PM10,0.000004
23,186,84.517632,PM2.5,0.016802
23,188,49.143104,PM10,0.014303
23,188,49.143104,PM2.5,0.232358
23,189,95.980604,PM10,0.000000
23,189,95.980604,PM2.5,0.004791
23,192,83.658299,PM10,0.000004
23,192,83.658299,PM2.5,0.016386
23,193,67.389409,PM10,0.000310
23,193,67.389409,PM2.5,0.064177
23,194,68.219141,PM10,0.000255
23,194,68.219141,PM2.5,0.060288
23,195,68.233761,PM10,0.000254
23,195,68.233761,PM2.5,0.060222
23,196,79.710939,PM10,0.000013
23,196,79.710939,PM2.5,0.023446
23,197,79.714940,PM10,0.000013
23,197,79.714940,PM2.5,0.023438
23,198,95.980604,PM10,0.000000
23,198,95.980604,PM2.5,0.004791
23,200,86.419370,PM10,0.000002
23,200,86.419370,PM2.5,0.012623
23,202,66.467712,PM10,0.000383
23,202,66.467712,PM2.5,0.068730
23,203,28.518022,PM10,0.179567
23,203,28.518022,PM2.5,0.381881
23,204,66.687269,PM10,0.000364
23,204,66.687269,PM2.5,0.067623
23,205,67.116125,PM10,0.000238
23,205,67.116125,PM2.5,0.047307
23,207,1.557301,PM10,0.575359
23,207,1.557301,PM2.5,0.577000
23,208,45.060516,PM10,0.023849
23,208,45.060516,PM2.5,0.258937
23,209,86.435156,PM10,0.000002
23,209,86.435156,PM2.5,0.012604
23,210,52.271022,PM10,0.007082
23,210,52.271022,PM2.5,0.175333
23,211,86.496752,PM10,0.000002
23,211,86.496752,PM2.5,0.012530
23,212,49.113191,PM10,0.014376
23,212,49.113191,PM2.5,0.232738
23,213,83.084715,PM10,0.000004
23,213,83.084715,PM2.5,0.014400
23,214,69.962071,PM10,0.000182
23,214,69.962071,PM2.5,0.057133
23,217,59.875913,PM10,0.001619
23,217,59.875913,PM2.5,0.109167
23,218,59.762619,PM10,0.001658
23,218,59.762619,PM2.5,0.109992
23,219,59.811301,PM10,0.001641
23,219,59.811301,PM2.5,0.109637
23,220,7.688743,PM10,0.722223
23,220,7.688743,PM2.5,0.774153
23,221,97.225498,PM10,0.000000
23,221,97.225498,PM2.5,0.003609
23,222,11.548952,PM10,0.335215
23,222,11.548952,PM2.5,0.330162
23,223,48.395644,PM10,0.013908
23,223,48.395644,PM2.5,0.217767
23,224,60.130702,PM10,0.000811
23,224,60.130702,PM2.5,0.047701
23,225,30.992138,PM10,0.080138
23,225,30.992138,PM2.5,0.208526
23,226,61.942821,PM10,0.000553
23,226,61.942821,PM2.5,0.042185
23,227,84.499976,PM10,0.000002
23,227,84.499976,PM2.5,0.006732
23,228,95.001845,PM10,0.000000
23,228,95.001845,PM2.5,0.002362
23,229,84.998447,PM10,0.000002
23,229,84.998447,PM2.5,0.006423
23,230,19.522061,PM10,0.218366
23,230,19.522061,PM2.5,0.287710
23,231,5.556459,PM10,0.400261
23,231,5.556459,PM2.5,0.349509
23,232,69.133606,PM10,0.000108
23,232,69.133606,PM2.5,0.024989
23,233,33.273405,PM10,0.062184
23,233,33.273405,PM2.5,0.192215
23,234,98.966157,PM10,0.000000
23,234,98.966157,PM2.5,0.001541
23,235,87.536655,PM10,0.000001
23,235,87.536655,PM2.5,0.005036
23,236,24.875528,PM10,0.144743
23,236,24.875528,PM2.5,0.252121
23,237,59.532334,PM10,0.000917
23,237,59.532334,PM2.5,0.049637
23,239,22.854066,PM10,0.171038
23,239,22.854066,PM2.5,0.266004
23,240,23.851653,PM10,0.157791
23,240,23.851653,PM2.5,0.259207
23,241,4.420128,PM10,0.408189
23,241,4.420128,PM2.5,0.351717
23,242,7.551322,PM10,0.382557
23,242,7.551322,PM2.5,0.344468
23,243,74.624508,PM10,0.000028
23,243,74.624508,PM2.5,0.016117
23,246,4.088196,PM10,0.410188
23,246,4.088196,PM2.5,0.352269
23,247,4.944599,PM10,0.404735
23,247,4.944599,PM2.5,0.350759
23,248,29.836564,PM10,0.090501
23,248,29.836564,PM2.5,0.216830
23,249,10.809374,PM10,0.344944
23,249,10.809374,PM2.5,0.333209
23,250,29.735727,PM10,0.091446
23,250,29.735727,PM2.5,0.217555
23,251,30.409700,PM10,0.085253
23,251,30.409700,PM2.5,0.212710
23,252,43.365063,PM10,0.016314
23,252,43.365063,PM2.5,0.125079
23,253,4.532939,PM10,0.407476
23,253,4.532939,PM2.5,0.351520
23,254,63.206189,PM10,0.000421
23,254,63.206189,PM2.5,0.038638
23,255,96.897241,PM10,0.000000
23,255,96.897241,PM2.5,0.001930
23,256,18.023663,PM10,0.240688
23,256,18.023663,PM2.5,0.296844
23,257,11.926599,PM10,0.330113
23,257,11.926599,PM2.5,0.328540
23,258,8.785429,PM10,0.369443
23,258,8.785429,PM2.5,0.340632
23,259,3.154912,PM10,0.415014
23,259,3.154912,PM2.5,0.353595
23,260,2.930801,PM10,0.415994
23,260,2.930801,PM2.5,0.353863
23,261,18.590149,PM10,0.232205
23,261,18.590149,PM2.5,0.293443
23,262,18.356619,PM10,0.235697
23,262,18.356619,PM2.5,0.294853
23,263,12.078397,PM10,0.328038
23,263,12.078397,PM2.5,0.327875
23,264,7.303543,PM10,0.385001
23,264,7.303543,PM2.5,0.345174
23,265,48.351255,PM10,0.007395
23,265,48.351255,PM2.5,0.097016
23,266,46.019903,PM10,0.010821
23,266,46.019903,PM2.5,0.109630
23,267,40.684697,PM10,0.024090
23,267,40.684697,PM2.5,0.141755
23,268,28.725428,PM10,0.101285
23,268,28.725428,PM2.5,0.224812
23,269,28.840216,PM10,0.100133
23,269,28.840216,PM2.5,0.223988
23,270,26.219498,PM10,0.128529
23,270,26.219498,PM2.5,0.242684
23,271,8.820792,PM10,0.369045
23,271,8.820792,PM2.5,0.340514
23,272,12.106517,PM10,0.327653
23,272,12.106517,PM2.5,0.327751
23,273,9.911442,PM10,0.356228
23,273,9.911442,PM2.5,0.336671
23,274,11.626486,PM10,0.334175
23,274,11.626486,PM2.5,0.329832
23,275,11.940332,PM10,0.329926
23,275,11.940332,PM2.5,0.328480
23,276,32.849653,PM10,0.065273
23,276,32.849653,PM2.5,0.195231
23,277,51.801597,PM10,0.004067
23,277,51.801597,PM2.5,0.080070
23,278,28.849457,PM10,0.100041
23,278,28.849457,PM2.5,0.223922
23,280,24.256026,PM10,0.152569
23,280,24.256026,PM2.5,0.256420
23,281,24.751337,PM10,0.146294
23,281,24.751337,PM2.5,0.252986
23,282,15.571419,PM10,0.277559
23,282,15.571419,PM2.5,0.310746
23,283,31.551736,PM10,0.075429
23,283,31.551736,PM2.5,0.204510
23,284,97.288778,PM10,0.000000
23,284,97.288778,PM2.5,0.001850
23,285,10.274252,PM10,0.351743
23,285,10.274252,PM2.5,0.335304
23,286,49.993646,PM10,0.005592
23,286,49.993646,PM2.5,0.088690
23,287,50.005720,PM10,0.005581
23,287,50.005720,PM2.5,0.088630
23,289,78.198271,PM10,0.000011
23,289,78.198271,PM2.5,0.011899
23,290,97.285575,PM10,0.000000
23,290,97.285575,PM2.5,0.001851
23,291,74.465936,PM10,0.000029
23,291,74.465936,PM2.5,0.016330
23,292,72.030435,PM10,0.000053
23,292,72.030435,PM2.5,0.019910
23,293,96.079948,PM10,0.000000
23,293,96.079948,PM2.5,0.002107
23,294,68.949009,PM10,0.000113
23,294,68.949009,PM2.5,0.025345
23,295,97.237794,PM10,0.000000
23,295,97.237794,PM2.5,0.001860
23,296,22.547039,PM10,0.175213
23,296,22.547039,PM2.5,0.268072
23,297,26.034671,PM10,0.130694
23,297,26.034671,PM2.5,0.243989
23,298,78.206827,PM10,0.000011
23,298,78.206827,PM2.5,0.011890
23,299,54.619768,PM10,0.002421
23,299,54.619768,PM2.5,0.067781
23,300,88.514086,PM10,0.000001
23,300,88.514086,PM2.5,0.004577
23,301,54.817073,PM10,0.002332
23,301,54.817073,PM2.5,0.066973
23,302,66.869725,PM10,0.000184
23,302,66.869725,PM2.5,0.029651
23,303,67.408417,PM10,0.000163
23,303,67.408417,PM2.5,0.028483
23,304,68.104789,PM10,0.000138
23,304,68.104789,PM2.5,0.027028
23,305,17.420928,PM10,0.249751
23,305,17.420928,PM2.5,0.300389
23,306,33.360704,PM10,0.061561
23,306,33.360704,PM2.5,0.191595
23,307,16.219130,PM10,0.267846
23,307,16.219130,PM2.5,0.307212
23,308,26.750938,PM10,0.122419
23,308,26.750938,PM2.5,0.238918
23,309,91.238279,PM10,0.000000
23,309,91.238279,PM2.5,0.003487
23,310,96.005741,PM10,0.000000
23,310,96.005741,PM2.5,0.002124
23,311,72.048392,PM10,0.000053
23,311,72.048392,PM2.5,0.019882
23,312,73.363920,PM10,0.000038
23,312,73.363920,PM2.5,0.017877
23,313,71.947321,PM10,0.000054
23,313,71.947321,PM2.5,0.020043
23,315,77.146487,PM10,0.000014
23,315,77.146487,PM2.5,0.013030
23,316,68.818557,PM10,0.000117
23,316,68.818557,PM2.5,0.025600
23,317,89.300626,PM10,0.000000
23,317,89.300626,PM2.5,0.004235
23,318,89.197899,PM10,0.000000
23,318,89.197899,PM2.5,0.004278
23,319,54.523665,PM10,0.002465
23,319,54.523665,PM2.5,0.068177
23,320,34.784660,PM10,0.052047
23,320,34.784660,PM2.5,0.181540
23,321,30.997163,PM10,0.080094
23,321,30.997163,PM2.5,0.208490
23,322,27.572504,PM10,0.113322
23,322,27.572504,PM2.5,0.233067
23,323,97.779863,PM10,0.000000
23,323,97.779863,PM2.5,0.001754
23,325,75.223240,PM10,0.000024
23,325,75.223240,PM2.5,0.015334
23,326,88.514894,PM10,0.000001
23,326,88.514894,PM2.5,0.004577
23,327,59.346616,PM10,0.000953
23,327,59.346616,PM2.5,0.050250
23,328,67.447164,PM10,0.000161
23,328,67.447164,PM2.5,0.028400
23,329,67.278284,PM10,0.000168
23,329,67.278284,PM2.5,0.028761
23,330,94.006646,PM10,0.000000
23,330,94.006646,PM2.5,0.002622
23,331,43.284539,PM10,0.016512
23,331,43.284539,PM2.5,0.125565
23,332,33.046966,PM10,0.063821
23,332,33.046966,PM2.5,0.193825
23,333,89.200397,PM10,0.000000
23,333,89.200397,PM2.5,0.004277
23,334,39.132150,PM10,0.029850
23,334,39.132150,PM2.5,0.151858
23,335,34.328501,PM10,0.054965
23,335,34.328501,PM2.5,0.184747
23,336,8.108930,PM10,0.376821
23,336,8.108930,PM2.5,0.342801
23,337,68.965624,PM10,0.000113
23,337,68.965624,PM2.5,0.025313
23,338,54.999738,PM10,0.002252
23,338,54.999738,PM2.5,0.066231
23,340,51.450823,PM10,0.004330
23,340,51.450823,PM2.5,0.081697
23,341,54.833819,PM10,0.002325
23,341,54.833819,PM2.5,0.066904
23,342,68.450918,PM10,0.000127
23,342,68.450918,PM2.5,0.026327
23,343,68.400219,PM10,0.000129
23,343,68.400219,PM2.5,0.026429
23,344,45.052856,PM10,0.012602
23,344,45.052856,PM2.5,0.115127
23,345,49.014769,PM10,0.006613
23,345,49.014769,PM2.5,0.093596
23,346,58.605590,PM10,0.001109
23,346,58.605590,PM2.5,0.052750
23,347,46.800244,PM10,0.009546
23,347,46.800244,PM2.5,0.105306
23,348,1.458554,PM10,0.420671
23,348,1.458554,PM2.5,0.355136
23,349,68.196167,PM10,0.000135
23,349,68.196167,PM2.5,0.026842
23,350,51.924345,PM10,0.003979
23,350,51.924345,PM2.5,0.079506
23,351,68.036042,PM10,0.000140
23,351,68.036042,PM2.5,0.027169
23,352,11.566428,PM10,0.334981
23,352,11.566428,PM2.5,0.330088
23,353,82.055029,PM10,0.000004
23,353,82.055029,PM2.5,0.008441
23,354,82.131608,PM10,0.000004
23,354,82.131608,PM2.5,0.008382
23,355,3.760132,PM10,0.412019
23,355,3.760132,PM2.5,0.352774
23,357,77.423778,PM10,0.000013
23,357,77.423778,PM2.5,0.012723
23,358,77.045024,PM10,0.000015
23,358,77.045024,PM2.5,0.013144
23,359,77.046195,PM10,0.000015
23,359,77.046195,PM2.5,0.013142
23,360,54.258064,PM10,0.002591
23,360,54.258064,PM2.5,0.069280
23,361,1.213942,PM10,0.421147
23,361,1.213942,PM2.5,0.355265
23,362,77.154984,PM10,0.000014
23,362,77.154984,PM2.5,0.013020
23,363,77.134518,PM10,0.000014
23,363,77.134518,PM2.5,0.013043
